DATE,DEXJPUS
1978-05-01,225.78
1978-05-02,226.07
1978-05-03,226.14
1978-05-04,224.77
1978-05-05,224.59
1978-05-08,225.12
1978-05-09,225.38
1978-05-10,224.92
1978-05-11,225.23
1978-05-12,225.63
1978-05-15,226.22
1978-05-16,228.41
1978-05-17,227.95
1978-05-18,227.53
1978-05-19,228.00
1978-05-22,228.83
1978-05-23,229.04
1978-05-24,228.41
1978-05-25,225.84
1978-05-26,225.68
1978-05-29,225.05
1978-05-30,.
1978-05-31,221.34
1978-06-01,221.51
1978-06-02,221.24
1978-06-05,220.99
1978-06-06,220.99
1978-06-07,220.99
1978-06-08,220.90
1978-06-09,220.60
1978-06-12,218.01
1978-06-13,216.92
1978-06-14,215.38
1978-06-15,216.17
1978-06-16,215.89
1978-06-19,213.49
1978-06-20,211.15
1978-06-21,210.66
1978-06-22,211.10
1978-06-23,207.47
1978-06-26,206.06
1978-06-27,205.93
1978-06-28,205.97
1978-06-29,205.21
1978-06-30,203.71
1978-07-03,202.43
1978-07-04,.
1978-07-05,201.61
1978-07-06,203.09
1978-07-07,202.35
1978-07-10,201.69
1978-07-11,202.86
1978-07-12,203.29
1978-07-13,202.65
1978-07-14,202.59
1978-07-17,203.79
1978-07-18,202.55
1978-07-19,201.53
1978-07-20,201.57
1978-07-21,200.94
1978-07-24,198.02
1978-07-25,195.47
1978-07-26,194.10
1978-07-27,193.65
1978-07-28,190.59
1978-07-31,189.14
1978-08-01,186.57
1978-08-02,186.29
1978-08-03,188.32
1978-08-04,190.19
1978-08-07,188.79
1978-08-08,187.34
1978-08-09,187.62
1978-08-10,186.67
1978-08-11,185.53
1978-08-14,183.76
1978-08-15,185.29
1978-08-16,184.64
1978-08-17,188.32
1978-08-18,188.86
1978-08-21,193.01
1978-08-22,191.31
1978-08-23,191.90
1978-08-24,191.02
1978-08-25,192.57
1978-08-28,193.35
1978-08-29,189.39
1978-08-30,189.07
1978-08-31,190.51
1978-09-01,190.80
1978-09-04,.
1978-09-05,190.15
1978-09-06,190.00
1978-09-07,191.05
1978-09-08,192.90
1978-09-11,191.90
1978-09-12,191.50
1978-09-13,189.90
1978-09-14,190.15
1978-09-15,189.85
1978-09-18,190.80
1978-09-19,190.30
1978-09-20,188.80
1978-09-21,187.75
1978-09-22,188.25
1978-09-25,187.65
1978-09-26,189.15
1978-09-27,189.10
1978-09-28,189.20
1978-09-29,189.19
1978-10-02,188.85
1978-10-03,187.50
1978-10-04,187.00
1978-10-05,187.30
1978-10-06,188.40
1978-10-09,.
1978-10-10,187.90
1978-10-11,185.85
1978-10-12,186.60
1978-10-13,185.90
1978-10-16,183.85
1978-10-17,182.25
1978-10-18,182.30
1978-10-19,183.25
1978-10-20,181.80
1978-10-23,181.55
1978-10-24,182.55
1978-10-25,179.55
1978-10-26,178.30
1978-10-27,179.00
1978-10-30,177.05
1978-10-31,179.50
1978-11-01,186.00
1978-11-02,187.85
1978-11-03,189.00
1978-11-06,190.25
1978-11-07,.
1978-11-08,187.25
1978-11-09,187.90
1978-11-10,188.60
1978-11-13,188.45
1978-11-14,188.95
1978-11-15,191.00
1978-11-16,194.10
1978-11-17,195.60
1978-11-20,194.80
1978-11-21,195.00
1978-11-22,194.20
1978-11-23,.
1978-11-24,195.05
1978-11-27,196.00
1978-11-28,196.75
1978-11-29,197.00
1978-11-30,199.10
1978-12-01,201.70
1978-12-04,197.65
1978-12-05,197.50
1978-12-06,197.55
1978-12-07,198.65
1978-12-08,198.10
1978-12-11,196.00
1978-12-12,196.35
1978-12-13,196.25
1978-12-14,195.55
1978-12-15,195.80
1978-12-18,193.05
1978-12-19,193.30
1978-12-20,194.60
1978-12-21,195.20
1978-12-22,194.10
1978-12-25,.
1978-12-26,195.00
1978-12-27,194.50
1978-12-28,193.95
1978-12-29,194.30
1979-01-01,.
1979-01-02,194.58
1979-01-03,196.60
1979-01-04,196.40
1979-01-05,196.65
1979-01-08,195.65
1979-01-09,196.65
1979-01-10,196.65
1979-01-11,198.25
1979-01-12,197.60
1979-01-15,197.80
1979-01-16,197.15
1979-01-17,196.80
1979-01-18,196.75
1979-01-19,198.25
1979-01-22,197.63
1979-01-23,197.90
1979-01-24,197.70
1979-01-25,199.00
1979-01-26,199.55
1979-01-29,200.10
1979-01-30,200.75
1979-01-31,202.20
1979-02-01,202.75
1979-02-02,201.60
1979-02-05,199.85
1979-02-06,199.05
1979-02-07,196.00
1979-02-08,197.70
1979-02-09,198.80
1979-02-12,.
1979-02-13,199.70
1979-02-14,200.40
1979-02-15,200.25
1979-02-16,200.70
1979-02-19,.
1979-02-20,201.05
1979-02-21,201.85
1979-02-22,201.40
1979-02-23,201.40
1979-02-26,202.08
1979-02-27,201.90
1979-02-28,202.65
1979-03-01,203.75
1979-03-02,204.90
1979-03-05,204.73
1979-03-06,204.50
1979-03-07,204.00
1979-03-08,204.18
1979-03-09,204.70
1979-03-12,205.73
1979-03-13,208.65
1979-03-14,207.28
1979-03-15,206.95
1979-03-16,207.45
1979-03-19,207.00
1979-03-20,207.17
1979-03-21,206.95
1979-03-22,205.50
1979-03-23,205.90
1979-03-26,206.80
1979-03-27,207.15
1979-03-28,207.88
1979-03-29,208.37
1979-03-30,209.58
1979-04-02,211.65
1979-04-03,214.40
1979-04-04,215.28
1979-04-05,215.23
1979-04-06,214.90
1979-04-09,213.50
1979-04-10,212.75
1979-04-11,213.50
1979-04-12,215.75
1979-04-13,215.90
1979-04-16,216.45
1979-04-17,218.00
1979-04-18,215.40
1979-04-19,216.18
1979-04-20,218.30
1979-04-23,218.35
1979-04-24,218.45
1979-04-25,218.20
1979-04-26,218.10
1979-04-27,219.90
1979-04-30,221.80
1979-05-01,224.40
1979-05-02,224.95
1979-05-03,224.80
1979-05-04,221.50
1979-05-07,214.80
1979-05-08,215.15
1979-05-09,213.15
1979-05-10,214.58
1979-05-11,215.13
1979-05-14,214.00
1979-05-15,214.20
1979-05-16,214.35
1979-05-17,216.70
1979-05-18,218.80
1979-05-21,218.80
1979-05-22,219.40
1979-05-23,219.15
1979-05-24,218.65
1979-05-25,219.75
1979-05-28,220.45
1979-05-29,222.05
1979-05-30,.
1979-05-31,220.35
1979-06-01,221.28
1979-06-04,219.75
1979-06-05,221.15
1979-06-06,220.35
1979-06-07,219.55
1979-06-08,218.60
1979-06-11,218.83
1979-06-12,219.70
1979-06-13,220.15
1979-06-14,220.18
1979-06-15,218.80
1979-06-18,219.90
1979-06-19,218.65
1979-06-20,219.00
1979-06-21,218.95
1979-06-22,215.80
1979-06-25,213.24
1979-06-26,215.90
1979-06-27,216.40
1979-06-28,216.55
1979-06-29,217.80
1979-07-02,218.30
1979-07-03,218.40
1979-07-04,.
1979-07-05,217.00
1979-07-06,217.50
1979-07-09,217.50
1979-07-10,217.68
1979-07-11,217.45
1979-07-12,217.25
1979-07-13,217.35
1979-07-16,216.80
1979-07-17,216.45
1979-07-18,213.60
1979-07-19,216.00
1979-07-20,217.10
1979-07-23,215.75
1979-07-24,214.40
1979-07-25,215.25
1979-07-26,215.03
1979-07-27,215.40
1979-07-30,215.80
1979-07-31,216.70
1979-08-01,216.05
1979-08-02,216.55
1979-08-03,216.90
1979-08-06,216.45
1979-08-07,216.50
1979-08-08,216.50
1979-08-09,216.05
1979-08-10,215.90
1979-08-13,216.58
1979-08-14,216.80
1979-08-15,216.85
1979-08-16,216.98
1979-08-17,217.30
1979-08-20,217.38
1979-08-21,217.85
1979-08-22,219.50
1979-08-23,219.12
1979-08-24,219.25
1979-08-27,220.95
1979-08-28,220.55
1979-08-29,221.93
1979-08-30,219.95
1979-08-31,220.40
1979-09-03,.
1979-09-04,221.05
1979-09-05,221.50
1979-09-06,220.85
1979-09-07,220.80
1979-09-10,220.90
1979-09-11,221.55
1979-09-12,222.20
1979-09-13,223.60
1979-09-14,223.40
1979-09-17,223.48
1979-09-18,223.80
1979-09-19,223.43
1979-09-20,220.30
1979-09-21,222.45
1979-09-24,223.10
1979-09-25,222.80
1979-09-26,222.60
1979-09-27,223.55
1979-09-28,224.50
1979-10-01,225.25
1979-10-02,225.35
1979-10-03,224.45
1979-10-04,223.40
1979-10-05,224.15
1979-10-08,.
1979-10-09,226.00
1979-10-10,225.60
1979-10-11,226.40
1979-10-12,227.50
1979-10-15,229.80
1979-10-16,232.00
1979-10-17,234.10
1979-10-18,232.18
1979-10-19,230.65
1979-10-22,233.80
1979-10-23,235.40
1979-10-24,234.50
1979-10-25,233.90
1979-10-26,234.30
1979-10-29,235.98
1979-10-30,238.10
1979-10-31,237.85
1979-11-01,238.15
1979-11-02,234.55
1979-11-05,237.10
1979-11-06,.
1979-11-07,240.20
1979-11-08,241.30
1979-11-09,243.55
1979-11-12,.
1979-11-13,246.60
1979-11-14,243.35
1979-11-15,247.20
1979-11-16,246.50
1979-11-19,245.25
1979-11-20,246.20
1979-11-21,248.10
1979-11-22,.
1979-11-23,249.00
1979-11-26,250.85
1979-11-27,249.45
1979-11-28,248.95
1979-11-29,248.85
1979-11-30,249.55
1979-12-03,248.89
1979-12-04,247.50
1979-12-05,245.70
1979-12-06,243.60
1979-12-07,240.20
1979-12-10,232.65
1979-12-11,233.30
1979-12-12,237.90
1979-12-13,240.70
1979-12-14,242.55
1979-12-17,240.10
1979-12-18,239.40
1979-12-19,239.00
1979-12-20,236.60
1979-12-21,239.90
1979-12-24,239.80
1979-12-25,.
1979-12-26,239.05
1979-12-27,239.80
1979-12-28,240.55
1979-12-31,240.30
1980-01-01,.
1980-01-02,238.45
1980-01-03,238.35
1980-01-04,234.80
1980-01-07,231.55
1980-01-08,234.75
1980-01-09,234.95
1980-01-10,235.80
1980-01-11,236.05
1980-01-14,236.20
1980-01-15,239.65
1980-01-16,238.15
1980-01-17,239.90
1980-01-18,239.65
1980-01-21,241.00
1980-01-22,239.70
1980-01-23,237.25
1980-01-24,239.35
1980-01-25,239.60
1980-01-28,240.22
1980-01-29,239.35
1980-01-30,239.50
1980-01-31,239.33
1980-02-01,240.45
1980-02-04,240.29
1980-02-05,240.10
1980-02-06,240.10
1980-02-07,240.09
1980-02-08,241.65
1980-02-11,241.40
1980-02-12,.
1980-02-13,242.10
1980-02-14,243.39
1980-02-15,243.20
1980-02-18,.
1980-02-19,245.36
1980-02-20,246.05
1980-02-21,246.09
1980-02-22,247.45
1980-02-25,248.35
1980-02-26,248.08
1980-02-27,248.45
1980-02-28,248.40
1980-02-29,251.65
1980-03-03,247.85
1980-03-04,246.40
1980-03-05,246.88
1980-03-06,248.10
1980-03-07,247.85
1980-03-10,247.93
1980-03-11,247.30
1980-03-12,247.50
1980-03-13,248.10
1980-03-14,249.05
1980-03-17,248.90
1980-03-18,249.10
1980-03-19,248.65
1980-03-20,248.70
1980-03-21,248.92
1980-03-24,249.15
1980-03-25,249.07
1980-03-26,249.10
1980-03-27,249.90
1980-03-28,249.65
1980-03-31,249.95
1980-04-01,254.65
1980-04-02,257.15
1980-04-03,257.20
1980-04-04,258.75
1980-04-07,261.40
1980-04-08,258.20
1980-04-09,251.80
1980-04-10,249.50
1980-04-11,252.50
1980-04-14,251.35
1980-04-15,252.70
1980-04-16,249.10
1980-04-17,248.70
1980-04-18,249.40
1980-04-21,249.80
1980-04-22,250.00
1980-04-23,243.25
1980-04-24,244.65
1980-04-25,246.00
1980-04-28,241.30
1980-04-29,239.30
1980-04-30,239.35
1980-05-01,240.50
1980-05-02,240.35
1980-05-05,237.20
1980-05-06,231.80
1980-05-07,231.85
1980-05-08,233.60
1980-05-09,231.80
1980-05-12,226.80
1980-05-13,227.75
1980-05-14,227.20
1980-05-15,227.80
1980-05-16,229.60
1980-05-19,229.00
1980-05-20,226.75
1980-05-21,224.40
1980-05-22,224.05
1980-05-23,221.25
1980-05-26,.
1980-05-27,219.20
1980-05-28,223.50
1980-05-29,223.80
1980-05-30,223.00
1980-06-02,223.55
1980-06-03,222.70
1980-06-04,221.40
1980-06-05,220.35
1980-06-06,219.30
1980-06-09,216.35
1980-06-10,215.80
1980-06-11,217.75
1980-06-12,216.50
1980-06-13,216.00
1980-06-16,216.00
1980-06-17,216.00
1980-06-18,215.75
1980-06-19,216.35
1980-06-20,217.20
1980-06-23,216.07
1980-06-24,216.60
1980-06-25,217.95
1980-06-26,217.20
1980-06-27,217.55
1980-06-30,219.90
1980-07-01,219.50
1980-07-02,218.80
1980-07-03,219.00
1980-07-04,.
1980-07-07,217.90
1980-07-08,219.10
1980-07-09,218.15
1980-07-10,216.85
1980-07-11,217.70
1980-07-14,218.25
1980-07-15,219.40
1980-07-16,218.80
1980-07-17,218.50
1980-07-18,220.27
1980-07-21,220.38
1980-07-22,221.00
1980-07-23,224.15
1980-07-24,223.20
1980-07-25,225.40
1980-07-28,227.40
1980-07-29,226.80
1980-07-30,227.05
1980-07-31,227.40
1980-08-01,227.00
1980-08-04,226.05
1980-08-05,226.25
1980-08-06,225.30
1980-08-07,225.70
1980-08-08,226.30
1980-08-11,225.78
1980-08-12,222.90
1980-08-13,224.00
1980-08-14,224.40
1980-08-15,225.75
1980-08-18,226.30
1980-08-19,224.38
1980-08-20,224.15
1980-08-21,224.75
1980-08-22,223.80
1980-08-25,223.20
1980-08-26,219.40
1980-08-27,219.68
1980-08-28,218.00
1980-08-29,219.10
1980-09-01,.
1980-09-02,215.93
1980-09-03,216.70
1980-09-04,217.20
1980-09-05,218.00
1980-09-08,216.70
1980-09-09,216.80
1980-09-10,216.55
1980-09-11,214.47
1980-09-12,213.20
1980-09-15,212.65
1980-09-16,211.47
1980-09-17,211.95
1980-09-18,212.98
1980-09-19,210.80
1980-09-22,214.80
1980-09-23,218.15
1980-09-24,214.45
1980-09-25,215.00
1980-09-26,211.70
1980-09-29,212.40
1980-09-30,210.85
1980-10-01,208.50
1980-10-02,208.15
1980-10-03,207.60
1980-10-06,207.90
1980-10-07,208.85
1980-10-08,208.35
1980-10-09,208.95
1980-10-10,209.00
1980-10-13,.
1980-10-14,206.50
1980-10-15,207.30
1980-10-16,208.15
1980-10-17,208.20
1980-10-20,208.65
1980-10-21,207.95
1980-10-22,209.35
1980-10-23,210.40
1980-10-24,212.75
1980-10-27,213.75
1980-10-28,213.25
1980-10-29,210.00
1980-10-30,210.50
1980-10-31,211.05
1980-11-03,210.80
1980-11-04,.
1980-11-05,211.35
1980-11-06,212.65
1980-11-07,213.10
1980-11-10,209.50
1980-11-11,.
1980-11-12,213.10
1980-11-13,212.30
1980-11-14,212.90
1980-11-17,213.60
1980-11-18,213.30
1980-11-19,212.65
1980-11-20,213.70
1980-11-21,213.80
1980-11-24,213.35
1980-11-25,213.65
1980-11-26,216.45
1980-11-27,.
1980-11-28,216.60
1980-12-01,217.85
1980-12-02,216.55
1980-12-03,213.55
1980-12-04,211.00
1980-12-05,211.60
1980-12-08,208.50
1980-12-09,209.10
1980-12-10,210.10
1980-12-11,210.45
1980-12-12,210.50
1980-12-15,209.40
1980-12-16,208.75
1980-12-17,208.90
1980-12-18,209.50
1980-12-19,208.20
1980-12-22,207.65
1980-12-23,207.90
1980-12-24,208.00
1980-12-25,.
1980-12-26,208.40
1980-12-29,206.65
1980-12-30,203.10
1980-12-31,203.10
1981-01-01,.
1981-01-02,202.50
1981-01-05,199.05
1981-01-06,199.70
1981-01-07,201.05
1981-01-08,201.70
1981-01-09,203.00
1981-01-12,204.10
1981-01-13,203.30
1981-01-14,203.05
1981-01-15,201.75
1981-01-16,202.90
1981-01-19,202.30
1981-01-20,200.65
1981-01-21,199.20
1981-01-22,200.85
1981-01-23,202.75
1981-01-26,203.55
1981-01-27,202.50
1981-01-28,204.50
1981-01-29,204.60
1981-01-30,206.70
1981-02-02,203.15
1981-02-03,204.05
1981-02-04,202.90
1981-02-05,202.95
1981-02-06,203.80
1981-02-09,203.90
1981-02-10,203.90
1981-02-11,203.90
1981-02-12,.
1981-02-13,207.45
1981-02-16,.
1981-02-17,206.80
1981-02-18,206.55
1981-02-19,206.80
1981-02-20,206.80
1981-02-23,208.05
1981-02-24,207.00
1981-02-25,207.30
1981-02-26,207.90
1981-02-27,209.70
1981-03-02,211.10
1981-03-03,208.60
1981-03-04,208.60
1981-03-05,208.90
1981-03-06,209.00
1981-03-09,206.00
1981-03-10,207.00
1981-03-11,207.60
1981-03-12,207.60
1981-03-13,207.55
1981-03-16,207.27
1981-03-17,207.70
1981-03-18,207.60
1981-03-19,208.75
1981-03-20,208.25
1981-03-23,208.60
1981-03-24,208.55
1981-03-25,208.85
1981-03-26,211.45
1981-03-27,211.80
1981-03-30,211.40
1981-03-31,211.25
1981-04-01,212.40
1981-04-02,213.80
1981-04-03,213.20
1981-04-06,214.00
1981-04-07,213.10
1981-04-08,213.45
1981-04-09,214.10
1981-04-10,215.17
1981-04-13,216.25
1981-04-14,215.22
1981-04-15,216.70
1981-04-16,216.80
1981-04-17,217.50
1981-04-20,218.20
1981-04-21,218.35
1981-04-22,216.85
1981-04-23,215.20
1981-04-24,214.30
1981-04-27,212.10
1981-04-28,212.30
1981-04-29,214.70
1981-04-30,215.78
1981-05-01,215.75
1981-05-04,217.10
1981-05-05,217.80
1981-05-06,216.90
1981-05-07,217.90
1981-05-08,217.60
1981-05-11,217.95
1981-05-12,219.75
1981-05-13,220.45
1981-05-14,222.35
1981-05-15,223.05
1981-05-18,221.97
1981-05-19,221.00
1981-05-20,220.80
1981-05-21,222.50
1981-05-22,222.50
1981-05-25,.
1981-05-26,224.35
1981-05-27,224.95
1981-05-28,224.00
1981-05-29,223.90
1981-06-01,222.50
1981-06-02,223.85
1981-06-03,223.40
1981-06-04,226.40
1981-06-05,227.80
1981-06-08,227.90
1981-06-09,228.10
1981-06-10,225.45
1981-06-11,226.10
1981-06-12,224.15
1981-06-15,219.70
1981-06-16,220.15
1981-06-17,220.90
1981-06-18,222.10
1981-06-19,223.35
1981-06-22,222.52
1981-06-23,221.80
1981-06-24,222.80
1981-06-25,225.45
1981-06-26,224.85
1981-06-29,225.85
1981-06-30,226.85
1981-07-01,228.25
1981-07-02,226.75
1981-07-03,228.50
1981-07-06,229.83
1981-07-07,228.75
1981-07-08,229.45
1981-07-09,228.85
1981-07-10,228.30
1981-07-13,228.30
1981-07-14,231.00
1981-07-15,230.60
1981-07-16,231.28
1981-07-17,231.97
1981-07-20,233.00
1981-07-21,234.35
1981-07-22,234.50
1981-07-23,234.90
1981-07-24,234.52
1981-07-27,236.10
1981-07-28,237.25
1981-07-29,237.85
1981-07-30,238.80
1981-07-31,240.40
1981-08-03,245.40
1981-08-04,246.10
1981-08-05,240.90
1981-08-06,239.90
1981-08-07,234.90
1981-08-10,236.10
1981-08-11,235.75
1981-08-12,230.20
1981-08-13,231.70
1981-08-14,233.75
1981-08-17,229.80
1981-08-18,229.20
1981-08-19,230.35
1981-08-20,228.90
1981-08-21,227.25
1981-08-24,228.40
1981-08-25,230.60
1981-08-26,230.10
1981-08-27,230.95
1981-08-28,229.10
1981-08-31,230.50
1981-09-01,230.95
1981-09-02,229.70
1981-09-03,230.40
1981-09-04,229.70
1981-09-07,.
1981-09-08,232.50
1981-09-09,233.80
1981-09-10,230.90
1981-09-11,231.35
1981-09-14,230.20
1981-09-15,225.70
1981-09-16,226.95
1981-09-17,226.30
1981-09-18,226.30
1981-09-21,224.20
1981-09-22,226.80
1981-09-23,227.90
1981-09-24,229.10
1981-09-25,229.70
1981-09-28,232.45
1981-09-29,231.90
1981-09-30,232.30
1981-10-01,233.10
1981-10-02,232.05
1981-10-05,227.60
1981-10-06,230.40
1981-10-07,228.50
1981-10-08,228.35
1981-10-09,226.55
1981-10-12,.
1981-10-13,228.60
1981-10-14,228.75
1981-10-15,230.60
1981-10-16,230.60
1981-10-19,232.35
1981-10-20,232.70
1981-10-21,233.70
1981-10-22,233.65
1981-10-23,232.30
1981-10-26,236.15
1981-10-27,234.75
1981-10-28,234.05
1981-10-29,234.35
1981-10-30,232.80
1981-11-02,229.15
1981-11-03,.
1981-11-04,227.30
1981-11-05,228.50
1981-11-06,229.05
1981-11-09,226.78
1981-11-10,229.85
1981-11-11,.
1981-11-12,227.25
1981-11-13,227.35
1981-11-16,225.70
1981-11-17,224.25
1981-11-18,222.20
1981-11-19,220.30
1981-11-20,218.65
1981-11-23,217.60
1981-11-24,215.90
1981-11-25,216.60
1981-11-26,.
1981-11-27,215.65
1981-11-30,214.20
1981-12-01,216.40
1981-12-02,214.70
1981-12-03,216.65
1981-12-04,216.50
1981-12-07,217.55
1981-12-08,218.00
1981-12-09,218.40
1981-12-10,218.60
1981-12-11,219.30
1981-12-14,220.75
1981-12-15,217.50
1981-12-16,218.30
1981-12-17,218.45
1981-12-18,219.00
1981-12-21,220.05
1981-12-22,219.35
1981-12-23,220.70
1981-12-24,222.10
1981-12-25,.
1981-12-28,222.80
1981-12-29,222.30
1981-12-30,219.80
1981-12-31,219.80
1982-01-01,.
1982-01-04,218.75
1982-01-05,219.70
1982-01-06,219.60
1982-01-07,222.00
1982-01-08,221.40
1982-01-11,223.30
1982-01-12,223.05
1982-01-13,224.35
1982-01-14,224.50
1982-01-15,224.50
1982-01-18,225.35
1982-01-19,224.50
1982-01-20,225.50
1982-01-21,225.65
1982-01-22,227.40
1982-01-25,229.40
1982-01-26,228.25
1982-01-27,229.60
1982-01-28,231.00
1982-01-29,228.30
1982-02-01,232.60
1982-02-02,233.25
1982-02-03,234.80
1982-02-04,233.15
1982-02-05,233.50
1982-02-08,234.75
1982-02-09,236.50
1982-02-10,236.35
1982-02-11,235.75
1982-02-12,.
1982-02-15,.
1982-02-16,240.65
1982-02-17,240.35
1982-02-18,235.50
1982-02-19,233.60
1982-02-22,232.10
1982-02-23,234.90
1982-02-24,234.45
1982-02-25,236.05
1982-02-26,237.25
1982-03-01,238.30
1982-03-02,237.70
1982-03-03,236.60
1982-03-04,236.55
1982-03-05,233.90
1982-03-08,234.30
1982-03-09,237.55
1982-03-10,237.25
1982-03-11,239.40
1982-03-12,240.10
1982-03-15,240.50
1982-03-16,241.60
1982-03-17,241.40
1982-03-18,242.10
1982-03-19,244.00
1982-03-22,245.30
1982-03-23,244.90
1982-03-24,243.60
1982-03-25,245.35
1982-03-26,247.10
1982-03-29,247.20
1982-03-30,245.30
1982-03-31,248.25
1982-04-01,246.20
1982-04-02,245.60
1982-04-05,248.40
1982-04-06,248.40
1982-04-07,245.90
1982-04-08,248.75
1982-04-09,248.05
1982-04-12,248.00
1982-04-13,246.70
1982-04-14,247.45
1982-04-15,248.40
1982-04-16,247.80
1982-04-19,245.00
1982-04-20,243.15
1982-04-21,243.20
1982-04-22,242.80
1982-04-23,241.15
1982-04-26,238.40
1982-04-27,238.00
1982-04-28,237.25
1982-04-29,235.90
1982-04-30,235.85
1982-05-03,236.60
1982-05-04,237.55
1982-05-05,234.10
1982-05-06,233.55
1982-05-07,232.92
1982-05-10,233.30
1982-05-11,232.85
1982-05-12,233.80
1982-05-13,235.20
1982-05-14,235.25
1982-05-17,236.85
1982-05-18,237.25
1982-05-19,238.95
1982-05-20,238.30
1982-05-21,237.60
1982-05-24,238.40
1982-05-25,240.20
1982-05-26,240.40
1982-05-27,242.90
1982-05-28,243.30
1982-05-31,.
1982-06-01,244.30
1982-06-02,244.70
1982-06-03,243.20
1982-06-04,243.65
1982-06-07,245.65
1982-06-08,247.00
1982-06-09,248.95
1982-06-10,249.30
1982-06-11,247.55
1982-06-14,250.65
1982-06-15,251.65
1982-06-16,252.85
1982-06-17,254.50
1982-06-18,255.15
1982-06-21,257.15
1982-06-22,254.50
1982-06-23,256.00
1982-06-24,252.40
1982-06-25,257.70
1982-06-28,258.95
1982-06-29,255.55
1982-06-30,255.00
1982-07-01,255.95
1982-07-02,257.00
1982-07-05,.
1982-07-06,257.70
1982-07-07,259.00
1982-07-08,257.85
1982-07-09,255.80
1982-07-12,254.25
1982-07-13,257.50
1982-07-14,256.35
1982-07-15,255.95
1982-07-16,254.05
1982-07-19,254.65
1982-07-20,253.75
1982-07-21,252.05
1982-07-22,251.85
1982-07-23,249.20
1982-07-26,250.95
1982-07-27,252.30
1982-07-28,254.80
1982-07-29,256.60
1982-07-30,258.10
1982-08-02,256.60
1982-08-03,257.85
1982-08-04,260.35
1982-08-05,259.85
1982-08-06,260.10
1982-08-09,262.30
1982-08-10,263.90
1982-08-11,263.40
1982-08-12,263.20
1982-08-13,262.10
1982-08-16,264.05
1982-08-17,264.05
1982-08-18,259.20
1982-08-19,258.35
1982-08-20,254.75
1982-08-23,254.60
1982-08-24,251.50
1982-08-25,251.00
1982-08-26,253.20
1982-08-27,256.60
1982-08-30,260.95
1982-08-31,261.10
1982-09-01,259.10
1982-09-02,256.20
1982-09-03,257.80
1982-09-06,.
1982-09-07,257.45
1982-09-08,259.50
1982-09-09,258.65
1982-09-10,262.65
1982-09-13,264.00
1982-09-14,263.25
1982-09-15,263.40
1982-09-16,263.40
1982-09-17,263.20
1982-09-20,264.50
1982-09-21,265.10
1982-09-22,262.65
1982-09-23,264.95
1982-09-24,266.25
1982-09-27,269.80
1982-09-28,270.00
1982-09-29,268.85
1982-09-30,268.30
1982-10-01,268.90
1982-10-04,273.50
1982-10-05,273.80
1982-10-06,273.95
1982-10-07,270.10
1982-10-08,267.70
1982-10-11,.
1982-10-12,262.60
1982-10-13,266.65
1982-10-14,268.50
1982-10-15,269.70
1982-10-18,268.55
1982-10-19,268.30
1982-10-20,270.40
1982-10-21,273.00
1982-10-22,273.45
1982-10-25,276.55
1982-10-26,276.05
1982-10-27,276.05
1982-10-28,277.45
1982-10-29,277.10
1982-11-01,276.90
1982-11-02,.
1982-11-03,276.52
1982-11-04,277.65
1982-11-05,275.80
1982-11-08,276.00
1982-11-09,271.15
1982-11-10,268.10
1982-11-11,.
1982-11-12,268.50
1982-11-15,267.35
1982-11-16,263.70
1982-11-17,263.30
1982-11-18,262.70
1982-11-19,257.85
1982-11-22,254.65
1982-11-23,257.05
1982-11-24,250.70
1982-11-25,.
1982-11-26,250.20
1982-11-29,250.35
1982-11-30,249.20
1982-12-01,248.60
1982-12-02,248.10
1982-12-03,246.60
1982-12-06,245.10
1982-12-07,242.75
1982-12-08,242.15
1982-12-09,245.70
1982-12-10,244.25
1982-12-13,247.30
1982-12-14,244.30
1982-12-15,244.95
1982-12-16,243.30
1982-12-17,244.15
1982-12-20,244.45
1982-12-21,242.10
1982-12-22,240.50
1982-12-23,238.10
1982-12-24,238.10
1982-12-27,237.50
1982-12-28,234.65
1982-12-29,232.80
1982-12-30,234.50
1982-12-31,234.70
1983-01-03,232.00
1983-01-04,229.80
1983-01-05,229.10
1983-01-06,229.80
1983-01-07,229.10
1983-01-10,226.75
1983-01-11,228.80
1983-01-12,230.55
1983-01-13,229.10
1983-01-14,230.50
1983-01-17,229.60
1983-01-18,232.15
1983-01-19,234.95
1983-01-20,235.30
1983-01-21,236.35
1983-01-24,240.20
1983-01-25,235.85
1983-01-26,235.35
1983-01-27,235.85
1983-01-28,236.40
1983-01-31,239.85
1983-02-01,239.40
1983-02-02,242.20
1983-02-03,238.85
1983-02-04,240.30
1983-02-07,237.45
1983-02-08,237.45
1983-02-09,236.60
1983-02-10,235.10
1983-02-11,234.70
1983-02-14,234.80
1983-02-15,234.10
1983-02-16,232.60
1983-02-17,233.20
1983-02-18,233.60
1983-02-21,.
1983-02-22,233.80
1983-02-23,235.05
1983-02-24,234.20
1983-02-25,235.05
1983-02-28,237.85
1983-03-01,239.00
1983-03-02,237.30
1983-03-03,236.40
1983-03-04,235.80
1983-03-07,235.70
1983-03-08,238.70
1983-03-09,237.70
1983-03-10,237.05
1983-03-11,238.45
1983-03-14,237.50
1983-03-15,237.25
1983-03-16,237.25
1983-03-17,239.10
1983-03-18,240.30
1983-03-21,240.85
1983-03-22,239.40
1983-03-23,238.80
1983-03-24,237.25
1983-03-25,237.10
